"model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","eng_1","eng_1.2","eng_1.3"
"Fiesta",2017,9495,"Manual",18000,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2018,12490,"Manual",13131,"Petrol",145,62.8,1,1,0,0
"Fiesta",2017,7429,"Manual",19816,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,9193,"Manual",23881,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9695,"Manual",23000,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,9000,"Manual",42876,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,5400,"Manual",56675,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,8999,"Manual",27000,"Petrol",20,62.8,1,1,0,0
"Fiesta",2018,10995,"Manual",6890,"Petrol",145,65.7,1,1,0,0
"Fiesta",2019,11800,"Manual",16334,"Petrol",145,60.1,1,1,0,0
"Fiesta",2019,10730,"Manual",6427,"Petrol",150,55.4,1.1,0,1,0
"Fiesta",2015,5995,"Manual",78000,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,7700,"Manual",34530,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,7495,"Manual",19657,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,7800,"Manual",28065,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9400,"Manual",9288,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,8300,"Manual",18542,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,9500,"Manual",40094,"Petrol",20,62.8,1,1,0,0
"Fiesta",2018,10500,"Manual",23439,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,9500,"Manual",28521,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2017,10000,"Manual",15217,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,10100,"Manual",12477,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,13300,"Manual",19941,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,9100,"Manual",17598,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,9900,"Manual",25028,"Petrol",20,62.8,1,1,0,0
"Fiesta",2016,7200,"Manual",39345,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,7990,"Manual",26000,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,10400,"Manual",20000,"Petrol",20,62.8,1,1,0,0
"Fiesta",2016,5990,"Manual",40000,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,6990,"Manual",50000,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,9600,"Manual",24257,"Petrol",0,65.7,1,1,0,0
"Fiesta",2019,12300,"Manual",16327,"Petrol",145,60.1,1,1,0,0
"Fiesta",2015,4990,"Manual",32000,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,4990,"Manual",45000,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,7800,"Manual",34257,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,9399,"Manual",31824,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,10900,"Manual",5765,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,11300,"Manual",32139,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,8899,"Manual",36512,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,7999,"Manual",34547,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,8099,"Manual",12072,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,6980,"Manual",28329,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,8669,"Manual",16925,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,8284,"Manual",12956,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9191,"Manual",10729,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2016,7058,"Manual",15140,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,8999,"Manual",10731,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2016,7541,"Manual",14299,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2018,11980,"Manual",20257,"Petrol",145,65.7,1,1,0,0
"Fiesta",2019,12790,"Manual",10824,"Petrol",145,58.9,1,1,0,0
"Fiesta",2017,7990,"Manual",24003,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2018,9999,"Manual",13614,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2015,8845,"Manual",29194,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,11997,"Manual",10230,"Petrol",145,58.9,1,1,0,0
"Fiesta",2017,9739,"Manual",23500,"Petrol",20,62.8,1,1,0,0
"Fiesta",2018,11913,"Manual",18639,"Petrol",145,62.8,1,1,0,0
"Fiesta",2016,7147,"Manual",32780,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,10999,"Manual",30295,"Petrol",145,65.7,1,1,0,0
"Fiesta",2017,9499,"Manual",17378,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,8825,"Manual",21297,"Petrol",20,62.8,1,1,0,0
"Fiesta",2017,10499,"Manual",31803,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,10414,"Manual",23998,"Petrol",20,62.8,1,1,0,0
"Fiesta",2017,8499,"Manual",12412,"Petrol",145,65.7,1,1,0,0
"Fiesta",2019,14499,"Manual",9033,"Petrol",150,55.4,1,1,0,0
"Fiesta",2019,15499,"Manual",3765,"Petrol",145,55.4,1,1,0,0
"Fiesta",2017,10499,"Manual",13625,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,8995,"Manual",13759,"Petrol",145,54.3,1.2,0,0,1
"Fiesta",2016,10999,"Manual",11264,"Petrol",20,62.8,1,1,0,0
"Fiesta",2015,6495,"Manual",41896,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,8999,"Manual",9467,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,10600,"Manual",29358,"Petrol",0,65.7,1,1,0,0
"Fiesta",2015,7999,"Manual",15107,"Petrol",0,65.7,1,1,0,0
"Fiesta",2019,13200,"Manual",18331,"Petrol",145,60.1,1,1,0,0
"Fiesta",2017,11300,"Manual",14577,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,10800,"Manual",29783,"Petrol",145,56.5,1,1,0,0
"Fiesta",2019,12498,"Manual",12831,"Petrol",145,65.7,1,1,0,0
"Fiesta",2015,8999,"Manual",9181,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,8199,"Manual",30510,"Petrol",150,54.3,1.2,0,0,1
"Fiesta",2017,8300,"Manual",23255,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,8200,"Manual",31272,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,8300,"Manual",38043,"Petrol",0,65.7,1,1,0,0
"Fiesta",2019,12600,"Manual",12663,"Petrol",145,58.9,1,1,0,0
"Fiesta",2019,12999,"Manual",8732,"Petrol",145,58.9,1,1,0,0
"Fiesta",2016,8200,"Manual",21731,"Petrol",0,65.7,1,1,0,0
"Fiesta",2020,15999,"Manual",183,"Petrol",150,55.4,1,1,0,0
"Fiesta",2016,7800,"Manual",29512,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,8200,"Manual",29529,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,7995,"Manual",41589,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,9295,"Manual",35150,"Petrol",0,65.7,1,1,0,0
"Fiesta",2015,7100,"Manual",33428,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,13495,"Manual",6019,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,10489,"Manual",19137,"Petrol",150,65.7,1,1,0,0
"Fiesta",2015,7189,"Manual",28101,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2018,11489,"Manual",18377,"Petrol",150,65.7,1,1,0,0
"Fiesta",2018,9989,"Manual",23591,"Petrol",150,65.7,1,1,0,0
"Fiesta",2016,7389,"Manual",8741,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,9589,"Manual",8659,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,9989,"Manual",22922,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,9489,"Manual",37069,"Petrol",0,57.7,1,1,0,0
"Fiesta",2017,10300,"Manual",18667,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,9800,"Manual",25708,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9500,"Manual",27804,"Petrol",20,62.8,1,1,0,0
"Fiesta",2016,9700,"Manual",28826,"Petrol",20,62.8,1,1,0,0
"Fiesta",2016,8700,"Manual",19706,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2018,11200,"Manual",20867,"Petrol",145,56.5,1,1,0,0
"Fiesta",2017,9000,"Manual",25653,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,10300,"Manual",17586,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,10800,"Manual",20615,"Petrol",20,62.8,1,1,0,0
"Fiesta",2015,7700,"Manual",52210,"Petrol",30,55.4,1,1,0,0
"Fiesta",2016,8700,"Manual",19928,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2019,12500,"Manual",11260,"Petrol",145,60.1,1,1,0,0
"Fiesta",2017,9200,"Manual",32463,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,9000,"Manual",33327,"Petrol",0,65.7,1,1,0,0
"Fiesta",2015,7200,"Manual",36740,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2019,11600,"Manual",16127,"Petrol",145,60.1,1,1,0,0
"Fiesta",2016,10800,"Manual",19030,"Petrol",20,62.8,1,1,0,0
"Fiesta",2018,10300,"Manual",28480,"Petrol",145,65.7,1,1,0,0
"Fiesta",2019,14000,"Manual",9427,"Petrol",145,55.4,1,1,0,0
"Fiesta",2015,8000,"Manual",33011,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,6600,"Manual",46794,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,11000,"Manual",25292,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,9400,"Manual",10791,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2019,13800,"Manual",5111,"Petrol",145,58.9,1,1,0,0
"Fiesta",2017,10300,"Manual",14991,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,9100,"Manual",13425,"Petrol",0,65.7,1,1,0,0
"Fiesta",2015,6800,"Manual",32204,"Petrol",30,54.3,1.2,0,0,1
"Fiesta",2015,9600,"Manual",18810,"Petrol",20,62.8,1,1,0,0
"Fiesta",2017,8500,"Manual",12254,"Petrol",150,64.2,1.1,0,1,0
"Fiesta",2017,10500,"Manual",31779,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,8795,"Manual",38886,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9250,"Manual",21128,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,13000,"Manual",16800,"Petrol",145,58.9,1,1,0,0
"Fiesta",2017,8289,"Manual",28405,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,8750,"Manual",19000,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2019,12489,"Manual",11623,"Petrol",145,58.9,1,1,0,0
"Fiesta",2017,8900,"Manual",25520,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2018,9789,"Manual",16577,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,9289,"Manual",16086,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2017,8989,"Manual",16939,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,8489,"Manual",25320,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,10489,"Manual",21518,"Petrol",145,62.8,1,1,0,0
"Fiesta",2018,9500,"Manual",27461,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2017,9700,"Manual",11186,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,9998,"Manual",2332,"Petrol",145,55.4,1.1,0,1,0
"Fiesta",2017,7995,"Manual",18020,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,8995,"Manual",28105,"Petrol",0,65.7,1,1,0,0
"Fiesta",2015,6199,"Manual",40700,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2018,9499,"Manual",10264,"Petrol",145,58.9,1,1,0,0
"Fiesta",2016,7900,"Manual",40284,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,9000,"Manual",15809,"Petrol",150,65.7,1,1,0,0
"Fiesta",2018,10498,"Manual",12229,"Petrol",145,58.9,1,1,0,0
"Fiesta",2018,10999,"Manual",18821,"Petrol",145,56.5,1,1,0,0
"Fiesta",2015,7695,"Manual",28200,"Petrol",30,54.3,1.2,0,0,1
"Fiesta",2017,8499,"Manual",12606,"Petrol",145,54.3,1.2,0,0,1
"Fiesta",2017,7499,"Manual",32796,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,7899,"Manual",30390,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2015,6750,"Manual",11900,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,7899,"Manual",30125,"Petrol",0,65.7,1,1,0,0
"Fiesta",2015,8750,"Manual",15548,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,10199,"Manual",18010,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,10999,"Manual",28323,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,11995,"Manual",15329,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,10770,"Manual",17202,"Petrol",145,65.7,1,1,0,0
"Fiesta",2015,7350,"Manual",66445,"Petrol",20,62.8,1,1,0,0
"Fiesta",2018,11750,"Manual",13000,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,9995,"Manual",12873,"Petrol",150,64.2,1.1,0,1,0
"Fiesta",2018,12495,"Manual",12012,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,11395,"Manual",10602,"Petrol",145,58.9,1,1,0,0
"Fiesta",2019,14795,"Manual",2159,"Petrol",145,58.9,1,1,0,0
"Fiesta",2018,9995,"Manual",15522,"Petrol",145,65.7,1,1,0,0
"Fiesta",2017,9795,"Manual",8606,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9500,"Manual",15979,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,9790,"Manual",20207,"Petrol",145,65.7,1,1,0,0
"Fiesta",2015,6195,"Manual",75720,"Petrol",20,62.8,1,1,0,0
"Fiesta",2015,7799,"Manual",19110,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,8500,"Manual",24770,"Petrol",20,62.8,1,1,0,0
"Fiesta",2019,14295,"Manual",6988,"Petrol",145,65.7,1,1,0,0
"Fiesta",2015,8275,"Manual",35000,"Petrol",20,62.8,1,1,0,0
"Fiesta",2017,9999,"Manual",30060,"Petrol",145,65.7,1,1,0,0
"Fiesta",2017,7667,"Manual",11050,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,8399,"Manual",8886,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,7999,"Manual",21939,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,14599,"Manual",18528,"Petrol",145,62.8,1,1,0,0
"Fiesta",2015,7499,"Manual",33358,"Petrol",30,54.3,1.2,0,0,1
"Fiesta",2016,6495,"Manual",65000,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,7899,"Manual",27784,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2015,8799,"Manual",31117,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,7299,"Manual",26932,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,10299,"Manual",21245,"Petrol",20,62.8,1,1,0,0
"Fiesta",2015,7499,"Manual",31737,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,7099,"Manual",19245,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,9299,"Manual",20556,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,8999,"Manual",10498,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2016,8699,"Manual",27223,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,8799,"Manual",28748,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,9899,"Manual",20521,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,9399,"Manual",28257,"Petrol",145,65.7,1,1,0,0
"Fiesta",2017,11995,"Manual",10000,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,10999,"Manual",24453,"Petrol",145,56.5,1,1,0,0
"Fiesta",2015,8995,"Manual",20000,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,6999,"Manual",48138,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,8959,"Manual",8758,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,10499,"Manual",25049,"Petrol",20,62.8,1,1,0,0
"Fiesta",2016,8549,"Manual",38903,"Petrol",20,62.8,1,1,0,0
"Fiesta",2016,9749,"Manual",16283,"Petrol",0,65.7,1,1,0,0
"Fiesta",2015,9369,"Manual",14782,"Petrol",20,62.8,1,1,0,0
"Fiesta",2016,7299,"Manual",31877,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,8295,"Manual",45000,"Petrol",20,62.8,1,1,0,0
"Fiesta",2015,7759,"Manual",18380,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2015,6990,"Manual",52080,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,10250,"Manual",22600,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,11000,"Manual",29812,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,12282,"Manual",6654,"Petrol",145,58.9,1,1,0,0
"Fiesta",2019,12099,"Manual",1598,"Petrol",145,58.9,1,1,0,0
"Fiesta",2017,10103,"Manual",14415,"Petrol",145,65.7,1,1,0,0
"Fiesta",2017,10290,"Manual",7824,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,7698,"Manual",19799,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2017,7780,"Manual",29328,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,8995,"Manual",35000,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,9000,"Manual",11371,"Petrol",150,64.2,1.1,0,1,0
"Fiesta",2017,8950,"Manual",26000,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9000,"Manual",22753,"Petrol",150,64.2,1.1,0,1,0
"Fiesta",2019,13000,"Manual",1334,"Petrol",145,48.7,1.1,0,1,0
"Fiesta",2019,12750,"Manual",7269,"Petrol",145,58.9,1,1,0,0
"Fiesta",2017,10295,"Manual",9600,"Petrol",0,65.7,1,1,0,0
"Fiesta",2019,12249,"Manual",2131,"Petrol",145,55.4,1.1,0,1,0
"Fiesta",2017,9295,"Manual",14824,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,10999,"Manual",16300,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,8795,"Manual",8719,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2018,11295,"Manual",9132,"Petrol",145,58.9,1,1,0,0
"Fiesta",2016,7995,"Manual",31000,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,10495,"Manual",31658,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,9999,"Manual",34300,"Petrol",0,65.7,1,1,0,0
"Fiesta",2016,6995,"Manual",32000,"Petrol",20,62.8,1,1,0,0
"Fiesta",2016,7438,"Manual",42701,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2019,12000,"Manual",5517,"Petrol",145,48.7,1.1,0,1,0
"Fiesta",2019,16000,"Manual",3571,"Petrol",145,60.1,1,1,0,0
"Fiesta",2017,9500,"Manual",37463,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,10000,"Manual",31119,"Petrol",150,65.7,1,1,0,0
"Fiesta",2018,9000,"Manual",49015,"Petrol",145,65.7,1,1,0,0
"Fiesta",2020,14000,"Manual",9,"Petrol",150,55.4,1,1,0,0
"Fiesta",2018,10995,"Manual",36000,"Petrol",150,65.7,1,1,0,0
"Fiesta",2018,12400,"Manual",20396,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,7300,"Manual",48118,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9500,"Manual",8770,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,8500,"Manual",47311,"Petrol",150,65.7,1,1,0,0
"Fiesta",2017,8800,"Manual",20221,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,8000,"Manual",32402,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2019,10750,"Manual",26401,"Petrol",150,56.5,1,1,0,0
"Fiesta",2019,11000,"Manual",19153,"Petrol",150,56.5,1,1,0,0
"Fiesta",2017,9800,"Manual",26141,"Petrol",20,62.8,1,1,0,0
"Fiesta",2017,8400,"Manual",26645,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,8200,"Manual",30372,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9950,"Manual",17502,"Petrol",150,65.7,1,1,0,0
"Fiesta",2018,11995,"Manual",7000,"Petrol",145,65.7,1,1,0,0
"Fiesta",2017,8600,"Manual",25919,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,8700,"Manual",37345,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2016,7500,"Manual",13928,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,9000,"Manual",25915,"Petrol",20,62.8,1,1,0,0
"Fiesta",2018,12700,"Manual",12038,"Petrol",145,65.7,1,1,0,0
"Fiesta",2016,6950,"Manual",44545,"Petrol",125,54.3,1.2,0,0,1
"Fiesta",2016,8500,"Manual",20844,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,9690,"Manual",21523,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,8988,"Manual",22029,"Petrol",0,65.7,1,1,0,0
"Fiesta",2015,7495,"Manual",26417,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,13500,"Manual",7181,"Petrol",145,65.7,1,1,0,0
"Fiesta",2017,11000,"Manual",9066,"Petrol",0,65.7,1,1,0,0
"Fiesta",2018,11500,"Manual",15417,"Petrol",145,65.7,1,1,0,0
"Fiesta",2020,16500,"Manual",1500,"Petrol",145,58.9,1,1,0,0
"Fiesta",2020,15000,"Manual",250,"Petrol",145,58.9,1,1,0,0
"Fiesta",2016,9999,"Manual",14000,"Petrol",0,65.7,1,1,0,0
"Fiesta",2017,10900,"Manual",19424,"Petrol",145,65.7,1,1,0,0
"Fiesta",2019,12500,"Manual",3750,"Petrol",145,55.4,1.1,0,1,0
"Fiesta",2015,6900,"Manual",37000,"Petrol",0,65.7,1,1,0,0
"Fiesta",2020,15999,"Manual",2100,"Petrol",150,58.9,1,1,0,0
"Fiesta",2019,16499,"Manual",4156,"Petrol",145,58.9,1,1,0,0
"Fiesta",2018,10899,"Manual",9973,"Petrol",145,65.7,1,1,0,0
"Fiesta",2018,10499,"Manual",9377,"Petrol",145,64.2,1.1,0,1,0
"Fiesta",2018,13499,"Manual",13503,"Petrol",145,58.9,1,1,0,0
"Fiesta",2019,13999,"Manual",1779,"Petrol",145,55.4,1,1,0,0
"Fiesta",2020,15799,"Manual",120,"Petrol",150,58.9,1,1,0,0
"Fiesta",2015,8999,"Manual",24546,"Petrol",0,65.7,1,1,0,0
