comp_id,begin,end,COGS,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,finished_prod,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,net_dom_sales,net_exp_sales,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,wages,D,balsheet_flag,balsheet_length,balsheet_notfullyear,year,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,labor_avg
36719368,1/1/2016,12/31/2016,NA,385.1851807,147100,11192.59277,NA,NA,NA,NA,12555.55566,65474.07422,0,4937.037109,104425.9297,10944.44434,NA,NA,38737.03516,NA,114229.6328,146955.5625,74074.07031,12555.55566,NA,NA,0,365,0,2016,1995,NA,1,0,0,1954,1438,male,Domestic,2932,29,1,2,Central,1/1/1995,NA,0.375
37237780,1/1/2016,12/31/2016,NA,166.6666718,33318.51953,21059.25977,NA,NA,NA,NA,848.1481323,818.5184937,0,32670.37109,211.1111145,24929.62891,NA,NA,12429.62988,NA,33837.03516,13107.40723,11111.11133,848.1481323,NA,NA,0,365,0,2016,2004,NA,2,0.5,0.5,1977,579,mix,mix,2830,28,2,3,Central,12/6/2004,NA,0.166666672
37720488,1/1/2016,12/31/2016,NA,2192.592529,51722.22266,7211.111328,NA,NA,NA,NA,0,17881.48242,0,0,48392.59375,50559.25781,NA,NA,33462.96484,NA,105370.3672,48759.25781,37.0370369,0,NA,NA,0,365,0,2016,2006,NA,1,0,0,1956,3694,male,Domestic,5630,56,3,3,West,10/17/2006,NA,0.222222224
38693448,1/1/2016,12/31/2016,NA,49259.25781,254907.4063,209796.2969,NA,NA,NA,NA,470137.0313,-36170.37109,1770.370361,2977.777832,7340.740723,64940.74219,NA,NA,61155.55469,NA,142381.4844,151296.2969,11111.11133,468366.6563,NA,NA,0,365,0,2016,2006,NA,1,0,0,1965,2959,male,Domestic,2932,29,1,2,West,5/31/2006,NA,0.298611104
39579136,1/1/2016,12/31/2016,NA,1896.296265,3714.814697,4103.703613,NA,NA,NA,NA,1822.222168,2333.333252,0,314.8148193,2733.333252,74322.21875,NA,NA,36266.66797,NA,115829.6328,-18751.85156,74.07407379,1822.222168,NA,NA,0,365,0,2016,2001,NA,1,0,0,1958,5793,male,Domestic,5610,56,3,2,West,2/2/2001,NA,0.527777791
39898872,1/1/2016,12/31/2016,NA,2074.073975,17248.14844,1881.481445,NA,NA,NA,NA,4033.333252,-6500,0,14859.25879,2388.888916,35096.29688,NA,NA,26051.85156,NA,51855.55469,9029.629883,11111.11133,4033.333252,NA,NA,0,365,0,2016,2011,NA,1,1,0,NA,1113,male,Foreign,5629,56,3,3,West,12/20/2011,NA,0.368055552
42471148,1/1/2016,12/31/2016,NA,2418.518555,53107.40625,22355.55469,NA,NA,NA,NA,5985.185059,13870.37012,0,13518.51855,35037.03516,171029.625,NA,NA,114837.0391,NA,302248.1563,36737.03516,11111.11133,5985.185059,NA,NA,0,365,0,2016,2006,NA,1,0,0,1959,2336,male,Domestic,5610,56,3,2,Central,1/2/2006,NA,1.881944418
43829180,1/1/2016,12/31/2016,NA,8381.481445,19229.62891,3340.740723,NA,NA,NA,NA,40414.81641,7518.518555,0,688.888916,12714.81445,70077.78125,NA,NA,28188.88867,NA,115962.9609,48707.40625,37037.03516,40414.81641,NA,NA,0,365,0,2016,1997,NA,2,0,0,1967,3192.5,male,Domestic,5510,55,3,1,Central,10/31/1997,NA,0.423611104
45347576,1/1/2016,12/31/2016,NA,39485.18359,815118.5,615914.8125,NA,NA,NA,NA,302114.8125,-27025.92578,296.2962952,218514.8125,250318.5156,1869644.5,NA,NA,341792.5938,NA,2239411,411574.0625,481.4814758,301818.5313,NA,NA,0,365,0,2016,1998,NA,3,0,0.333333343,1967.333374,3148,mix,Domestic,2841,28,2,1,Central,5/12/1998,NA,0.847222209
47452116,1/1/2016,12/31/2016,NA,3129.629639,13866.66699,191122.2188,NA,NA,NA,NA,35777.77734,16107.40723,0,0,1318.518555,66911.10938,NA,NA,0,NA,86592.59375,-141477.7813,3703.703613,35777.77734,NA,NA,0,365,0,2016,2011,NA,1,0,0,1978,1152,male,Domestic,4642,46,NA,3,Central,8/26/2011,NA,0
49064608,1/1/2016,12/31/2016,NA,744.444458,38811.10938,15796.2959,NA,NA,NA,NA,11655.55566,9985.185547,0,0,14014.81445,65544.44531,NA,NA,2370.370361,NA,79166.66406,34670.37109,11111.11133,11655.55566,NA,NA,0,365,0,2016,1990,NA,1,0,0,1928,3133,male,Domestic,2790,27,2,1,Central,12/31/1990,NA,0.166666672
49373124,1/1/2016,12/31/2016,NA,13874.07422,58892.59375,180555.5625,NA,NA,NA,NA,162385.1875,-9237.037109,1070.370361,21666.66602,2225.926025,450507.4063,NA,NA,195537.0313,NA,603970.375,11303.7041,3703.703613,161237.0313,NA,NA,0,365,0,2016,1998,NA,1,0,0,1972,5102,male,Domestic,5610,56,3,3,East,3/2/1998,NA,2.3125
49488580,1/1/2016,12/31/2016,NA,5922.222168,17785.18555,8925.925781,NA,NA,NA,NA,57277.77734,9644.444336,0,8318.518555,6559.259277,179111.1094,NA,NA,73700,NA,263970.375,66333.33594,3007.407471,57277.77734,NA,NA,0,365,0,2016,1990,NA,1,0,0,1955,1781,male,Domestic,5630,56,3,3,East,6/19/1990,NA,1.097222209
50874780,1/1/2016,12/31/2016,NA,468192.5938,9333533,2583926,NA,NA,NA,NA,1476607.375,1834022.25,94774.07031,2488140.75,5282981.5,11862044,NA,NA,2713781.5,NA,17223166,8127170.5,11518.51855,1216992.625,NA,NA,0,365,0,2016,2001,NA,2,1,0,NA,1063,male,Foreign,2814,28,2,2,Central,6/28/2001,NA,9.506944656
50988960,1/1/2016,12/31/2016,NA,1414.814819,195477.7813,47129.62891,NA,NA,NA,NA,18900,32896.29688,0,94562.96094,51385.18359,87018.51563,NA,NA,97774.07031,NA,185729.625,167744.4375,12222.22266,18900,NA,NA,0,365,0,2016,1995,NA,2,0,0.5,1949,6627,mix,Domestic,3320,33,2,2,East,10/20/1995,NA,0.715277791
51424192,1/1/2016,12/31/2016,NA,118422.2188,2688563,1563151.875,NA,NA,NA,NA,871651.875,114296.2969,2022.222168,2523400,1411.111084,2151544.5,NA,NA,882985.1875,NA,2980292.5,1692722.25,37037.03516,869629.625,NA,NA,0,365,0,2016,1993,NA,2,0,0,1957,5175,male,Domestic,2899,28,2,1,Central,4/19/1993,NA,4.666666508
51871528,1/1/2016,12/31/2016,NA,55107.40625,700796.3125,139996.2969,NA,NA,NA,NA,806933.3125,243514.8125,0,25881.48242,540674.0625,825503.6875,NA,NA,226388.8906,NA,1367655.5,1367733.375,11111.11133,806933.3125,NA,NA,0,365,0,2016,2002,NA,2,0,0,1964.5,2069,male,Domestic,2813,28,2,2,East,2/26/2002,NA,1.368055582
52983480,1/1/2016,12/31/2016,NA,29070.37109,2734796.25,1816059.25,NA,NA,NA,NA,98355.55469,433222.2188,7837.037109,857688.875,651.8518677,3296496.25,NA,NA,1129611.125,NA,4855670.5,1027500,370370.375,42581.48047,NA,NA,0,365,0,2016,2011,NA,1,1,0,NA,1853,male,Foreign,2899,28,2,2,Central,12/1/2011,NA,4.819444656
54673488,1/1/2016,12/31/2016,NA,385.1851807,5962.962891,1581.481445,NA,NA,NA,NA,28018.51758,-26403.70313,0,4096.296387,807.4074097,80011.10938,NA,NA,23233.33398,NA,77562.96094,-85377.78125,1851.851807,28018.51758,NA,NA,0,365,0,2016,2010,NA,2,0,0,1969.5,2197,male,Domestic,5610,56,3,3,Central,12/21/2010,NA,0.395833313
56546232,1/1/2016,12/31/2016,NA,155.5555573,4640.740723,33733.33203,NA,NA,NA,NA,1381.481445,644.444458,0,2474.073975,1962.963013,97174.07031,NA,NA,26722.22266,NA,125548.1484,-28488.88867,37.0370369,1381.481445,NA,NA,0,365,0,2016,2003,NA,1,0,1,NA,2884,female,Domestic,5610,56,3,2,Central,5/8/2003,NA,0.284722239
60112976,1/1/2016,12/31/2016,NA,13185.18555,1714.814819,54103.70313,NA,NA,NA,NA,46111.10938,-4129.629395,0,0,1514.814819,36759.25781,NA,NA,8677.777344,NA,49296.29688,-26962.96289,11111.11133,46111.10938,NA,NA,0,365,0,2016,2012,NA,1,1,0,NA,575,male,Foreign,5610,56,3,1,Central,12/12/2012,NA,0.166666672
62201420,1/1/2016,12/31/2016,NA,6218.518555,35040.74219,77222.21875,NA,NA,NA,NA,55566.66797,-14403.7041,600,0,5325.925781,560429.625,NA,NA,58044.44531,NA,516970.375,13385.18555,11111.11133,54966.66797,NA,NA,0,365,0,2016,2012,NA,1,0,1,1963,1632,female,Domestic,5610,56,3,1,Central,7/9/2012,NA,1.125
63124764,1/1/2016,12/31/2016,NA,61881.48047,1476996.25,1466070.375,NA,NA,NA,NA,871796.3125,123155.5469,24948.14844,292500,4296.296387,2057411.125,NA,NA,520770.375,NA,3094370.25,645907.4375,37111.10938,846848.125,NA,NA,0,365,0,2016,1990,NA,2,0,0,1955.5,3121,male,Domestic,2893,28,2,3,Central,2/20/1990,NA,3.430555582
63466032,1/1/2016,12/31/2016,NA,45729.62891,206777.7813,156262.9688,NA,NA,NA,NA,1198451.875,77733.33594,0,151485.1875,22944.44531,656240.75,NA,NA,281600,NA,1077644.5,916303.6875,118518.5234,1198451.875,NA,NA,0,365,0,2016,2.00E+03,NA,1,0,1,1968,2041,female,Domestic,5510,55,3,3,West,7/23/2000,NA,2.930555582
64876104,1/1/2016,12/31/2016,NA,13962.96289,143792.5938,32333.33398,NA,NA,NA,NA,67322.21875,3418.518555,0,17374.07422,39414.81641,729633.3125,NA,NA,154862.9688,NA,900018.5,175896.2969,22222.22266,67322.21875,NA,NA,0,365,0,2016,2012,NA,1,0,0,1976,1553,male,Domestic,5610,56,3,2,East,6/28/2012,NA,3.895833254
66768688,1/1/2016,12/31/2016,NA,666.666687,23262.96289,1762.963013,NA,NA,NA,NA,3562.962891,533.333313,0,0,19903.70313,2766.666748,NA,NA,20325.92578,NA,24937.03711,25062.96289,11111.11133,3562.962891,NA,NA,0,365,0,2016,2011,NA,2,0,0,1968.5,1949,male,Domestic,3320,33,2,2,Central,8/4/2011,NA,0.166666672
68730232,1/1/2016,12/31/2016,NA,14718.51855,645203.6875,387162.9688,NA,NA,NA,NA,195270.375,32096.29688,2029.629639,269711.125,39425.92578,1149063,NA,NA,310207.4063,NA,1544337,359133.3438,11111.11133,193240.7344,NA,NA,0,365,0,2016,1991,NA,2,0,0,1945.5,6059,male,Domestic,2920,29,1,1,Central,11/30/1991,NA,1.944444418
70344344,1/1/2016,12/31/2016,NA,1055.555542,43514.81641,18803.70313,NA,NA,NA,NA,485.1851807,1100,0,0,8474.074219,24759.25977,NA,NA,1048.148193,NA,28074.07422,25196.29688,1851.851807,485.1851807,NA,NA,0,365,0,2016,2012,NA,1,0,0,1956,1668,male,Domestic,2651,26,2,3,Central,5/20/2012,NA,0.083333336
73332512,1/1/2016,12/31/2016,NA,0,2348.148193,36248.14844,NA,NA,NA,NA,0,-43862.96484,0,0,322.222229,44366.66797,NA,NA,17088.88867,NA,18600,-33900,7407.407227,0,NA,NA,0,365,0,2016,2011,NA,1,0,0,1971,846,male,Domestic,5610,56,3,2,East,3/18/2011,NA,0.243055567
79116960,1/1/2016,12/31/2016,NA,40851.85156,1914503.75,491740.75,NA,NA,NA,NA,333714.8125,295914.8125,0,21011.11133,72474.07031,1211222.25,NA,NA,387725.9375,NA,1958477.75,1733722.25,11111.11133,218522.2188,NA,NA,0,365,0,2016,1997,NA,1,0,0,1950,2383,male,Domestic,3312,33,2,3,Central,1/9/1997,NA,1.472222209
79993992,1/1/2016,12/31/2016,NA,0,58237.03516,3.703703642,NA,NA,NA,NA,0,-3714.814697,0,0,48085.18359,3433.333252,NA,NA,0,NA,0,55085.18359,0,0,NA,NA,0,365,0,2016,NA,NA,NA,NA,NA,NA,NA,,,3312,33,2,2,Central,10/4/2007,NA,0
80414008,1/1/2016,12/31/2016,NA,3.00E+03,48066.66797,36088.89063,NA,NA,NA,NA,6274.074219,-26329.62891,0,36281.48047,3803.703613,101651.8516,NA,NA,22085.18555,NA,102177.7813,18133.33398,11111.11133,6274.074219,NA,NA,0,365,0,2016,1995,NA,1,0,0,1962,7033,male,Domestic,3320,33,2,2,East,5/23/1995,NA,0.243055552
80831088,1/1/2016,12/31/2016,NA,30592.5918,1177851.875,504059.25,NA,NA,NA,NA,113133.3438,290655.5625,3396.296387,291507.4063,655777.75,1815603.75,NA,NA,470948.1563,NA,2633563,795255.5625,74074.07031,109737.0391,NA,NA,0,365,0,2016,1997,NA,1,0,0,1959,2985,male,Domestic,4669,46,NA,3,Central,7/1/1997,NA,1.048611164
82197808,1/1/2016,12/31/2016,NA,13851.85156,237314.8125,50329.62891,NA,NA,NA,NA,145800,10070.37012,0,9611.111328,172718.5156,341259.25,NA,NA,39044.44531,NA,404548.1563,336222.2188,11111.11133,145800,NA,NA,0,365,0,2016,2002,NA,1,0,1,1956,5408,female,Domestic,2651,26,2,3,Central,2/24/2002,NA,0.527777791
84226944,1/1/2016,12/31/2016,NA,16774.07422,350329.625,212844.4375,NA,NA,NA,NA,87174.07031,69888.89063,0,21570.37109,66100,418762.9688,NA,NA,181259.2656,NA,690777.75,220796.2969,17111.11133,87174.07031,NA,NA,0,365,0,2016,1997,NA,2,0,0,1975,1188,male,Domestic,3312,33,2,3,East,6/3/1997,NA,1
84706600,1/1/2016,12/31/2016,NA,222.222229,5018.518555,5288.888672,NA,NA,NA,NA,937.0370483,-4292.592773,0,2607.407471,100,36411.10938,NA,NA,35185.18359,NA,68337.03906,-43425.92578,925.9259033,937.0370483,NA,NA,0,365,0,2016,1996,NA,1,0,0,1958,3144,male,Domestic,5630,56,3,1,Central,1/18/1996,NA,0.347222239
86294128,1/1/2016,12/31/2016,NA,11737.03711,25970.37109,38251.85156,NA,NA,NA,NA,272774.0625,-56555.55469,0,5740.740723,2207.407471,213918.5156,NA,NA,111888.8906,NA,370851.8438,42270.37109,11481.48145,272774.0625,NA,NA,0,365,0,2016,1991,NA,2,0,0.5,1956,5027,mix,Domestic,5610,56,3,3,East,2/28/1991,NA,1.506944418
87573896,1/1/2016,12/31/2016,NA,7629.629395,139448.1406,7574.074219,NA,NA,NA,NA,44866.66797,32859.25781,0,109300,14751.85156,250955.5625,NA,NA,28240.74023,NA,370085.1875,144125.9219,11111.11133,43437.03516,NA,NA,0,365,0,2016,1992,NA,1,0,0,1957,5998,male,Domestic,2893,28,2,3,Central,11/29/1992,NA,0.333333343
88448408,1/1/2016,12/31/2016,NA,62.9629631,29092.5918,733.333313,NA,NA,NA,NA,2255.555664,21929.62891,0,0,28262.96289,1111.111084,NA,NA,0,NA,23333.33398,30614.81445,11111.11133,2255.555664,NA,NA,0,365,0,2016,1999,NA,1,0,0,1971,5009,male,Domestic,2823,28,2,1,Central,6/11/1999,NA,NA
90119112,1/1/2016,12/31/2016,NA,2466.666748,136588.8906,250140.7344,NA,NA,NA,NA,5640.740723,725.9259033,251.8518524,60600,37062.96484,246951.8594,NA,NA,32148.14844,NA,283429.625,-107911.1094,11111.11133,5388.888672,NA,NA,0,365,0,2016,2002,NA,2,0,0,1978,1126.5,male,Domestic,5630,56,3,1,Central,1/25/2002,NA,0.416666657
91103904,1/1/2016,12/31/2016,NA,30822.22266,108137.0391,40533.33203,NA,NA,NA,NA,99470.36719,98944.44531,0,11488.88867,89859.25781,538403.6875,NA,NA,147844.4375,NA,800803.6875,158840.7344,11111.11133,99470.36719,NA,NA,0,365,0,2016,2.00E+03,NA,1,0,0,1961,6082,male,Domestic,5610,56,3,2,West,3/15/2000,NA,1.847222209
91448400,1/1/2016,12/31/2016,NA,12048.14844,1759.259277,3.50E+04,NA,NA,NA,NA,117644.4531,-6525.925781,0,0,1400,58437.03516,NA,NA,14333.33301,NA,77188.89063,67866.66406,11111.11133,117644.4531,NA,NA,0,365,0,2016,2002,NA,1,0,1,1967,1037,female,Domestic,5530,55,3,3,West,4/4/2002,NA,0.226190478
92057496,1/1/2016,12/31/2016,NA,25022.22266,180077.7813,58029.62891,NA,NA,NA,NA,349696.2813,240170.375,85.18518829,22285.18555,69933.33594,212707.4063,NA,NA,18022.22266,NA,501670.375,465670.375,11111.11133,349611.125,NA,NA,0,365,0,2016,2011,NA,1,0,0,1977,1941,male,Domestic,3313,33,2,1,Central,9/8/2011,NA,0.083333336
92689424,1/1/2016,12/31/2016,NA,18185.18555,110444.4531,100196.2969,NA,NA,NA,NA,222988.8906,13100,0,69522.21875,40844.44531,66196.29688,NA,NA,22633.33398,NA,131733.3281,1.74E+05,44444.44531,222988.8906,NA,NA,0,365,0,2016,1996,NA,1,0,0,1960,5583,male,Domestic,5590,55,3,3,West,5/15/1996,NA,0.409722209
94790304,1/1/2016,12/31/2016,NA,108581.4766,2277218.5,1690237,NA,NA,NA,NA,2685707.5,216792.5938,1581.481445,22425.92578,39733.33203,8122148,NA,NA,2409896.25,NA,11562189,2903081.5,1481481.5,2684126,NA,NA,0,365,0,2016,2003,NA,2,1,0,NA,1157.5,male,Foreign,2611,26,2,1,Central,1/10/2003,NA,12.34027767
95194696,1/1/2016,12/31/2016,NA,7577.777832,204303.7031,34888.89063,NA,NA,NA,NA,18074.07422,54200,107.4074097,4585.185059,170666.6719,152488.8906,NA,NA,18218.51758,NA,232644.4375,186933.3281,37.0370369,17966.66602,NA,NA,0,365,0,2016,2.00E+03,NA,1,0,1,1953,6129,female,Domestic,5630,56,3,3,Central,2/24/2000,NA,0.111111112
96380448,1/1/2016,12/31/2016,NA,15511.11133,282437.0313,96214.8125,NA,NA,NA,NA,101937.0391,-9818.518555,0,205377.7813,20451.85156,829100,NA,NA,244985.1875,NA,1030100,278381.4688,11111.11133,101937.0391,NA,NA,0,365,0,2016,2008,NA,1,0,0,1964,3218,male,Domestic,5610,56,3,3,East,2/12/2008,NA,2.604166746
99296448,1/1/2016,12/31/2016,NA,7596.296387,200585.1875,81670.36719,NA,NA,NA,NA,62877.77734,132325.9219,0,0,97244.44531,607762.9375,NA,NA,8492.592773,NA,747177.75,182688.8906,30555.55469,62877.77734,NA,NA,0,365,0,2016,1991,NA,1,1,0,NA,1677,male,Foreign,2932,29,1,2,East,2/3/1991,NA,0.083333336
100163864,1/1/2016,12/31/2016,NA,3162.962891,1548.148193,5592.592773,NA,NA,NA,NA,5085.185059,-25955.55469,0,0,370.3703613,43237.03516,NA,NA,12422.22266,NA,30407.4082,-38918.51953,11111.11133,5085.185059,NA,NA,0,365,0,2016,2009,NA,1,0,0,1950,834,male,Domestic,5630,56,3,3,East,1/1/2009,NA,0.083333336
101297048,1/1/2016,12/31/2016,NA,3259.259277,118896.2969,41040.74219,NA,NA,NA,NA,13429.62988,41240.74219,3851.851807,88148.14844,16825.92578,698414.8125,NA,NA,78233.33594,NA,822818.5,99114.8125,11111.11133,9207.407227,NA,NA,0,365,0,2016,1998,NA,2,0,0.5,1969,3455,mix,Domestic,2620,26,2,3,East,11/1/1998,NA,0.694444418
102669080,1/1/2016,12/31/2016,NA,1259.259277,92640.74219,68955.55469,NA,NA,NA,NA,7318.518555,22100,0,48718.51953,42733.33203,404251.8438,NA,NA,31140.74023,NA,460185.1875,31433.33398,185.1851807,7318.518555,NA,NA,0,365,0,2016,2009,NA,1,0,1,1974,2740,female,Domestic,5629,56,3,3,Central,6/22/2009,NA,0.340277791
105415360,1/1/2016,12/31/2016,NA,5403.703613,68174.07031,14751.85156,NA,NA,NA,NA,20337.03711,19777.77734,0,17088.88867,49603.70313,237700,NA,NA,12625.92578,NA,276940.75,65700,3703.703613,20337.03711,NA,NA,0,365,0,2016,2013,NA,2,0,0.5,1975,990.5,mix,Domestic,5630,56,3,3,Central,4/29/2013,NA,0.25
105866616,1/1/2016,12/31/2016,NA,10870.37012,38274.07422,76907.40625,NA,NA,NA,NA,49400,3781.481445,0,29481.48242,1274.074097,273496.2813,NA,NA,6040.740723,NA,293644.4375,10766.66699,1851.851807,49400,NA,NA,0,365,0,2016,2013,NA,2,0,0.5,1974,1334,mix,Domestic,5610,56,3,3,Central,3/22/2013,NA,0.018518519
106050816,1/1/2016,12/31/2016,NA,3048.148193,6622.222168,9551.851563,NA,NA,NA,NA,8077.777832,-21992.5918,0,0,5166.666504,38762.96484,NA,NA,42129.62891,NA,65896.29688,5148.147949,11111.11133,8077.777832,NA,NA,0,365,0,2016,2013,NA,2,0.5,0.5,1953,1247,mix,mix,5510,55,3,3,East,1/2/2013,NA,0.479166657
107289912,1/1/2016,12/31/2016,NA,0,35551.85156,11118.51855,NA,NA,NA,NA,33900,12585.18555,0,3300,26492.5918,156218.5156,NA,NA,48440.74219,NA,184537.0313,20948.14844,11111.11133,33900,NA,NA,0,365,0,2016,2009,NA,1,0,0,1976,2570,male,Domestic,5610,56,3,3,West,12/17/2009,NA,0.590277791
107654664,1/1/2016,12/31/2016,NA,18570.37109,315362.9688,86322.21875,NA,NA,NA,NA,88759.25781,129048.1484,0,43403.70313,241300,298388.875,NA,NA,168022.2188,NA,610807.4375,317929.625,22592.5918,88759.25781,NA,NA,0,365,0,2016,1991,NA,1,0,0,1941,1452,male,Domestic,2825,28,2,3,East,3/21/1991,NA,1.506944418
1.10E+08,1/1/2016,12/31/2016,NA,80518.51563,65696.29688,144044.4375,NA,NA,NA,NA,2024266.625,-144977.7813,1729.629639,7540.740723,6429.629395,699566.6875,NA,NA,611122.25,NA,1256314.875,1943770.375,1111111.125,2022537,NA,NA,0,365,0,2016,1996,NA,1,0,0,1953,7670,male,Domestic,5510,55,3,3,West,1/1/1996,NA,3.125
110837792,1/1/2016,12/31/2016,NA,28107.4082,794959.25,6.10E+04,NA,NA,NA,NA,423959.25,1433.333374,0,55374.07422,567607.4375,363537.0313,NA,NA,519551.8438,NA,938970.375,1059237,11111.11133,423959.25,NA,NA,0,365,0,2016,1995,NA,2,0.5,0,1950,1676,male,mix,2611,26,2,3,East,12/5/1995,NA,4.270833492
114357416,1/1/2016,12/31/2016,NA,4266.666504,66203.70313,18181.48242,NA,NA,NA,NA,31874.07422,14796.2959,0,718.5184937,47929.62891,89618.51563,NA,NA,73096.29688,NA,155111.1094,79896.29688,11111.11133,31874.07422,NA,NA,0,365,0,2016,1997,NA,1,0,0,1948,7153,male,Domestic,5610,56,3,2,East,6/1/1997,NA,0.472222209
114933784,1/1/2016,12/31/2016,NA,16925.92578,36707.40625,37474.07422,NA,NA,NA,NA,69766.66406,1362.963013,0,0,8259.258789,61718.51953,NA,NA,17774.07422,NA,98844.44531,55044.44531,11111.11133,69766.66406,NA,NA,0,365,0,2016,2009,NA,2,0,0.5,1957,1860.5,mix,Domestic,5590,55,3,3,Central,12/1/2009,NA,0.277777791
115169544,1/1/2016,12/31/2016,NA,14.81481457,29948.14844,1388.888916,NA,NA,NA,NA,807.4074097,1733.333374,0,0,655.555542,63481.48047,NA,NA,20870.37109,NA,86777.78125,10070.37012,1851.851807,807.4074097,NA,NA,0,365,0,2016,2013,NA,1,0,1,1958,1385,female,Domestic,5629,56,3,1,Central,3/6/2013,NA,0.284722239
117059320,1/1/2016,12/31/2016,NA,3911.111084,189214.8125,75140.74219,NA,NA,NA,NA,76018.51563,6018.518555,0,164566.6719,1277.777832,236555.5625,NA,NA,121018.5234,NA,357333.3438,172785.1875,131481.4844,76018.51563,NA,NA,0,365,0,2016,1991,NA,1,0,0,1964,1958,male,Domestic,2822,28,2,2,East,3/22/1991,NA,0.833333313
122945080,1/1/2016,12/31/2016,NA,4.40E+04,1355592.625,23177.77734,NA,NA,NA,NA,776877.75,373629.625,0,203577.7813,857096.3125,211385.1875,NA,NA,197507.4063,NA,866388.875,2058618.5,11111.11133,776877.75,NA,NA,0,365,0,2016,2002,NA,2,0,0,1968.5,5080,male,Domestic,3250,32,NA,1,Central,12/3/2002,NA,2.423611164
126626840,1/1/2016,12/31/2016,NA,396922.2188,9701178,1589974.125,NA,NA,NA,NA,3003551.75,3586833.25,149025.9219,2828422.25,2919051.75,11467304,NA,NA,3050114.75,NA,18306300,10218481,740740.75,2771022.25,NA,NA,0,365,0,2016,1991,NA,2,0.5,0,1977,3436,male,mix,2932,29,1,3,Central,8/24/1991,NA,20.13888931
127699296,1/1/2016,12/31/2016,NA,8677.777344,45340.74219,24362.96289,NA,NA,NA,NA,32555.55469,12792.59277,148.1481476,9288.888672,31833.33398,375307.4063,NA,NA,72837.03906,NA,479811.125,31311.11133,11111.11133,32407.4082,NA,NA,0,365,0,2016,2010,NA,2,0,0,1972,2334,male,Domestic,5610,56,3,1,Central,8/11/2010,NA,0.895833313
128079584,1/1/2016,12/31/2016,NA,129.6296234,46937.03516,133807.4063,NA,NA,NA,NA,125.9259262,-24359.25977,0,45551.85156,1385.185181,70062.96094,NA,NA,32566.66602,NA,76288.89063,-86774.07031,1851.851807,125.9259262,NA,NA,0,365,0,2016,2010,NA,1,0,0,1977,2224,male,Domestic,5610,56,3,3,Central,11/23/2010,NA,0.270833343
132350120,1/1/2016,12/31/2016,NA,9477.777344,296025.9375,104637.0391,NA,NA,NA,NA,30288.88867,84140.74219,700,0,1662.963013,155837.0313,NA,NA,57896.29688,NA,314859.25,232611.1094,3814.814697,29588.88867,NA,NA,0,365,0,2016,1993,NA,1,0,0,1965,3657,male,Domestic,2651,26,2,3,East,10/8/1993,NA,0.25
133183416,1/1/2016,12/31/2016,NA,6240.740723,89544.44531,60837.03516,NA,NA,NA,NA,20744.44531,-44370.37109,0,17829.62891,22514.81445,214474.0781,NA,NA,25062.96289,NA,214770.375,48792.59375,11111.11133,20744.44531,NA,NA,0,365,0,2016,1996,NA,1,1,0,NA,2859,male,Foreign,2825,28,2,1,Central,6/10/1996,NA,0.13636364
135356368,1/1/2016,12/31/2016,NA,3081.481445,42892.59375,25529.62891,NA,NA,NA,NA,6374.074219,16944.44531,0,4218.518555,31511.11133,157025.9219,NA,NA,87125.92969,NA,262425.9375,23737.03711,1851.851807,6374.074219,NA,NA,0,365,0,2016,1991,NA,3,0,0.333333343,1964,4858.666504,mix,Domestic,5610,56,3,2,West,3/19/1991,NA,1
136444896,1/1/2016,12/31/2016,NA,3137.037109,212040.7344,17174.07422,NA,NA,NA,NA,60540.74219,97233.33594,0,0,3403.703613,42370.37109,NA,NA,43966.66797,NA,52148.14844,245477.7813,149259.2656,60540.74219,NA,NA,0,365,0,2016,1997,NA,1,0,1,1953,3567,female,Domestic,5510,55,3,2,West,12/31/1997,NA,0.458333313
137290976,1/1/2016,12/31/2016,NA,12503.7041,100329.6328,11048.14844,NA,NA,NA,NA,170407.4063,39796.29688,0,0,44644.44531,136529.625,NA,NA,69966.66406,NA,266292.5938,262114.8125,22222.22266,170407.4063,NA,NA,0,365,0,2016,2005,NA,2,0,0,1967.5,4036,male,Domestic,2899,28,2,3,East,9/28/2005,NA,0.395833343
139944032,1/1/2016,12/31/2016,NA,10311.11133,43140.74219,15148.14844,NA,NA,NA,NA,45774.07422,30062.96289,314.8148193,92.59259033,38570.37109,44659.25781,NA,NA,10529.62988,NA,99885.1875,73744.44531,11111.11133,45459.25781,NA,NA,0,365,0,2016,2010,NA,1,0,0,1950,2252,male,Domestic,2562,25,NA,2,Central,10/28/2010,NA,0.083333336
140800384,1/1/2016,12/31/2016,NA,42318.51953,163018.5156,213637.0313,NA,NA,NA,NA,1148285.125,64066.66797,140.7407379,11851.85156,134570.375,246177.7813,NA,NA,184674.0781,NA,515818.5313,568155.5625,96296.29688,1148144.5,NA,NA,0,365,0,2016,1992,NA,1,0,0,1962,3501,male,Domestic,5610,56,3,2,East,6/14/1992,NA,1.819444418
